node_id,label,feat
10,0.0,"0.33147663,-0.10215692,-1.254612,-0.5012699,0.024769478,-1.293779,-0.5032107,-0.34898832,1.1794455,1.3424199,True,False,False,1387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10200.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.01084836,-0.09207491,-1.2150624,1.0163385,0.10127712,1.1003699,0.30593008,0.6137742,-0.48328075,0.14006068,0.0,False,True,False,False,False,False,1,0,0,0,0,0,1,1,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.12882872708059,0.0019150920110841,-0.0073252982023188,-0.0297060363531268,-0.0580431576933421,-0.1404846531975871,0.03337154534764,0.0996560040430301,0.1219811846108914,-0.0226384996003015,10200.0,True,False,False,False,False,False,0.10610342,-0.45504013,-1.7704198,0.7295594,2.5725224,-1.1457722,-0.09248332,-0.65972084,-0.42510235,-1.0870092,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082598e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031241,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1623.0,False,False,False,True"
11,0.0,"0.33147663,-0.10215692,-1.254612,-0.5012699,0.024769478,-1.293779,-0.5032107,-0.34898832,1.1794455,1.3424199,True,False,False,1387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10200.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1.2270437,-0.34791353,-0.53074104,-0.73773026,0.5872705,-0.388958,-1.6706207,-0.6763423,-0.8266999,0.63094777,0.0,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.12882872708059,0.0019150920110841,-0.0073252982023188,-0.0297060363531268,-0.0580431576933421,-0.1404846531975871,0.0333715453476401,0.0996560040430301,0.1219811846108914,-0.0226384996003017,10200.0,True,False,False,False,False,False,0.10610342,-0.45504013,-1.7704198,0.7295594,2.5725224,-1.1457722,-0.09248332,-0.65972084,-0.42510235,-1.0870092,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082887e-05,0.0009499803260956,-0.0003926932186143,-0.0002923867888561,-0.0003761056827772,0.0008079640031241,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1623.0,False,False,False,True"
12,0.0,"0.33147663,-0.10215692,-1.254612,-0.5012699,0.024769478,-1.293779,-0.5032107,-0.34898832,1.1794455,1.3424199,True,False,False,1387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10200.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2270437,-0.34791353,-0.53074104,-0.73773026,0.5872705,-0.388958,-1.6706207,-0.6763423,-0.8266999,0.63094777,0.0,False,True,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.12882872708059,0.0019150920110841,-0.0073252982023188,-0.0297060363531268,-0.0580431576933421,-0.1404846531975871,0.0333715453476401,0.0996560040430301,0.1219811846108914,-0.0226384996003017,10200.0,True,False,False,False,False,False,0.10610342,-0.45504013,-1.7704198,0.7295594,2.5725224,-1.1457722,-0.09248332,-0.65972084,-0.42510235,-1.0870092,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082666e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827774,0.0008079640031242,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1623.0,False,False,False,True"
13,0.0,"0.33147663,-0.10215692,-1.254612,-0.5012699,0.024769478,-1.293779,-0.5032107,-0.34898832,1.1794455,1.3424199,True,False,False,1387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10200.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.01084836,-0.09207491,-1.2150624,1.0163385,0.10127712,1.1003699,0.30593008,0.6137742,-0.48328075,0.14006068,0.0,False,False,False,True,False,False,1,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.12882872708059,0.0019150920110841,-0.0073252982023188,-0.0297060363531268,-0.0580431576933421,-0.1404846531975871,0.0333715453476401,0.0996560040430301,0.1219811846108914,-0.0226384996003016,10200.0,True,False,False,False,False,False,0.10610342,-0.45504013,-1.7704198,0.7295594,2.5725224,-1.1457722,-0.09248332,-0.65972084,-0.42510235,-1.0870092,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082702e-05,0.0009499803260957,-0.0003926932186142,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1623.0,False,False,False,True"
14,0.0,"0.33147663,-0.10215692,-1.254612,-0.5012699,0.024769478,-1.293779,-0.5032107,-0.34898832,1.1794455,1.3424199,True,False,False,1387,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10200.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.01084836,-0.09207491,-1.2150624,1.0163385,0.10127712,1.1003699,0.30593008,0.6137742,-0.48328075,0.14006068,0.0,True,False,False,False,False,False,1,0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.12882872708059,0.0019150920110841,-0.0073252982023188,-0.0297060363531268,-0.0580431576933421,-0.1404846531975871,0.0333715453476401,0.0996560040430301,0.1219811846108914,-0.0226384996003016,10200.0,True,False,False,False,False,False,0.10610342,-0.45504013,-1.7704198,0.7295594,2.5725224,-1.1457722,-0.09248332,-0.65972084,-0.42510235,-1.0870092,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082692e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827772,0.0008079640031242,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1623.0,False,False,False,True"
15,0.0,"-1.3891994,-0.48119378,0.15595596,-0.22680381,-0.645586,0.23836266,0.40598384,0.54793,0.7257902,-0.27250144,True,False,False,1833,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,22.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8545371,-0.03917769,-0.20109668,-0.24695075,-0.6056099,-0.19406018,0.6528276,-0.86030465,0.6767651,1.7464286,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2281070237314231,-0.1362470954108662,-0.0711025394479459,0.1808067959919189,-0.0585311126792083,-0.0009629217661101,-0.0746181782924628,-0.0007631000583642,-0.0266218238483687,-0.0598513606823496,22.0,False,False,False,False,False,True,1.3523306,1.5276134,-0.7020912,0.3781315,0.10639744,1.2115601,1.2230929,0.024872532,-1.2204249,-0.26257455,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.8645985840826656e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1833.0,False,False,False,True"
16,0.0,"-1.3891994,-0.48119378,0.15595596,-0.22680381,-0.645586,0.23836266,0.40598384,0.54793,0.7257902,-0.27250144,True,False,False,1833,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,22.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2270437,-0.34791353,-0.53074104,-0.73773026,0.5872705,-0.388958,-1.6706207,-0.6763423,-0.8266999,0.63094777,0.0,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2281070237314231,-0.1362470954108662,-0.0711025394479459,0.1808067959919189,-0.0585311126792083,-0.0009629217661101,-0.0746181782924628,-0.0007631000583642,-0.0266218238483687,-0.0598513606823496,22.0,False,False,False,False,False,True,1.3523306,1.5276134,-0.7020912,0.3781315,0.10639744,1.2115601,1.2230929,0.024872532,-1.2204249,-0.26257455,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.86459858408266e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1833.0,False,False,False,True"
17,0.0,"-1.3891994,-0.48119378,0.15595596,-0.22680381,-0.645586,0.23836266,0.40598384,0.54793,0.7257902,-0.27250144,True,False,False,1833,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,22.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.2270437,-0.34791353,-0.53074104,-0.73773026,0.5872705,-0.388958,-1.6706207,-0.6763423,-0.8266999,0.63094777,0.0,True,False,False,False,False,False,1,0,1,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2281070237314231,-0.1362470954108662,-0.0711025394479459,0.1808067959919189,-0.0585311126792083,-0.0009629217661101,-0.0746181782924628,-0.0007631000583642,-0.0266218238483687,-0.0598513606823496,22.0,False,False,False,False,False,True,1.3523306,1.5276134,-0.7020912,0.3781315,0.10639744,1.2115601,1.2230929,0.024872532,-1.2204249,-0.26257455,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082667e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1833.0,False,False,False,True"
18,0.0,"-1.3891994,-0.48119378,0.15595596,-0.22680381,-0.645586,0.23836266,0.40598384,0.54793,0.7257902,-0.27250144,True,False,False,1833,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,22.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.28894788,0.13116232,1.0535395,-1.2725877,-0.328667,-1.5147699,1.2421559,-0.038933564,-0.13207546,-1.181991,0.0,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2281070237314231,-0.1362470954108662,-0.0711025394479459,0.1808067959919189,-0.0585311126792083,-0.0009629217661101,-0.0746181782924628,-0.0007631000583642,-0.0266218238483687,-0.0598513606823496,22.0,False,False,False,False,False,True,1.3523306,1.5276134,-0.7020912,0.3781315,0.10639744,1.2115601,1.2230929,0.024872532,-1.2204249,-0.26257455,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082672e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1833.0,False,False,False,True"
19,0.0,"-1.3891994,-0.48119378,0.15595596,-0.22680381,-0.645586,0.23836266,0.40598384,0.54793,0.7257902,-0.27250144,True,False,False,1833,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,22.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4724922,1.1463282,-0.98272735,0.11132547,-0.53022575,-0.16440259,-1.2155092,1.8267454,0.8441205,-0.44666395,0.0,True,False,False,False,False,False,1,0,0,0,0,0,1,1,1,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2281070237314231,-0.1362470954108662,-0.0711025394479459,0.1808067959919189,-0.0585311126792083,-0.0009629217661101,-0.0746181782924628,-0.0007631000583642,-0.0266218238483687,-0.0598513606823496,22.0,False,False,False,False,False,True,1.3523306,1.5276134,-0.7020912,0.3781315,0.10639744,1.2115601,1.2230929,0.024872532,-1.2204249,-0.26257455,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082672e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1833.0,False,False,False,True"
20,0.0,"1.7407758,-1.8113382,1.3941457,-0.46297085,0.043802623,-2.3944206,0.27851278,-0.52690375,0.96739095,1.6358728,True,False,False,741,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28894788,0.13116232,1.0535395,-1.2725877,-0.328667,-1.5147699,1.2421559,-0.038933564,-0.13207546,-1.181991,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0.3235377362972378,-0.0758149134492703,0.1825539068898238,-0.0950791189557154,0.1274241047740122,0.0494723660222079,-0.105782502003911,0.0150744979507373,-0.1420605177916856,0.2169893086075886,0.0,True,False,False,False,False,False,-1.0951774,-0.27661374,-0.62757206,-0.76652765,0.39060298,1.4892875,0.3405749,-0.23380361,0.91872656,-0.12408073,-0.4382767698257982,-0.1062870409067648,0.0245142709825325,-0.0179603674666241,0.052063835946806,-0.0245794583784304,0.0374541246574897,0.0311869806971323,0.0908738849711023,-0.2494642326889248,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,883.0,False,False,True,False"
21,0.0,"-0.9951154,-2.1677833,1.2295121,1.6311688,1.2036438,-1.3143129,1.8393075,-0.27719304,0.08431781,-1.1395837,True,False,False,2108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.28894788,0.13116232,1.0535395,-1.2725877,-0.328667,-1.5147699,1.2421559,-0.038933564,-0.13207546,-1.181991,0.0,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2047927233194795,-0.0520118888461408,-0.1550143113213965,0.1102958444940764,-0.0155870438543785,0.058563138971857,-0.0538000374962512,-0.1891477355371812,-0.1313315833923481,-0.0005582649154875,0.0,False,False,False,False,False,True,-2.2379818,0.21390978,-0.5754348,-0.3083624,-1.1842241,-0.48393923,-0.5177241,-0.8026506,0.497607,-0.40050566,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082673e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2278.0,False,False,False,True"
22,0.0,"-0.9951154,-2.1677833,1.2295121,1.6311688,1.2036438,-1.3143129,1.8393075,-0.27719304,0.08431781,-1.1395837,True,False,False,2108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4724922,1.1463282,-0.98272735,0.11132547,-0.53022575,-0.16440259,-1.2155092,1.8267454,0.8441205,-0.44666395,0.0,True,False,False,False,False,False,1,0,0,0,0,0,1,1,1,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2047927233194795,-0.0520118888461408,-0.1550143113213965,0.1102958444940764,-0.0155870438543785,0.058563138971857,-0.0538000374962512,-0.1891477355371812,-0.1313315833923481,-0.0005582649154875,0.0,False,False,False,False,False,True,-2.2379818,0.21390978,-0.5754348,-0.3083624,-1.1842241,-0.48393923,-0.5177241,-0.8026506,0.497607,-0.40050566,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082673e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2278.0,False,False,False,True"
23,0.0,"-0.9951154,-2.1677833,1.2295121,1.6311688,1.2036438,-1.3143129,1.8393075,-0.27719304,0.08431781,-1.1395837,True,False,False,2108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.2270437,-0.34791353,-0.53074104,-0.73773026,0.5872705,-0.388958,-1.6706207,-0.6763423,-0.8266999,0.63094777,0.0,True,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2047927233194795,-0.0520118888461408,-0.1550143113213965,0.1102958444940764,-0.0155870438543785,0.058563138971857,-0.0538000374962512,-0.1891477355371812,-0.1313315833923481,-0.0005582649154875,0.0,False,False,False,False,False,True,-2.2379818,0.21390978,-0.5754348,-0.3083624,-1.1842241,-0.48393923,-0.5177241,-0.8026506,0.497607,-0.40050566,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082673e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2278.0,False,False,False,True"
24,0.0,"-0.9951154,-2.1677833,1.2295121,1.6311688,1.2036438,-1.3143129,1.8393075,-0.27719304,0.08431781,-1.1395837,True,False,False,2108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.45514643,-0.28965777,0.750434,1.4326471,-0.8040503,1.950031,0.6214885,-0.8298408,-0.62128794,-0.1824825,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2047927233194795,-0.0520118888461408,-0.1550143113213965,0.1102958444940764,-0.0155870438543785,0.058563138971857,-0.0538000374962512,-0.1891477355371812,-0.1313315833923481,-0.0005582649154875,0.0,False,False,False,False,False,True,-2.2379818,0.21390978,-0.5754348,-0.3083624,-1.1842241,-0.48393923,-0.5177241,-0.8026506,0.497607,-0.40050566,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082673e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2278.0,False,False,False,True"
25,0.0,"-0.9951154,-2.1677833,1.2295121,1.6311688,1.2036438,-1.3143129,1.8393075,-0.27719304,0.08431781,-1.1395837,True,False,False,2108,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.2270437,-0.34791353,-0.53074104,-0.73773026,0.5872705,-0.388958,-1.6706207,-0.6763423,-0.8266999,0.63094777,0.0,True,False,False,False,False,False,1,0,1,1,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-0.2047927233194795,-0.0520118888461408,-0.1550143113213965,0.1102958444940764,-0.0155870438543785,0.058563138971857,-0.0538000374962512,-0.1891477355371812,-0.1313315833923481,-0.0005582649154875,0.0,False,False,False,False,False,True,-2.2379818,0.21390978,-0.5754348,-0.3083624,-1.1842241,-0.48393923,-0.5177241,-0.8026506,0.497607,-0.40050566,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082673e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2278.0,False,False,False,True"
26,0.0,"-1.1999266,-0.0045926473,0.4398252,0.556328,0.4334463,-0.37158608,1.0854175,0.30880597,0.66895837,-0.63445157,True,False,False,1794,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1904337,-1.4100144,-0.1323757,-1.2372679,0.5852468,0.13926694,0.7644725,1.2503263,-1.9622747,0.9999076,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.1270227557850013,0.5214863943694474,0.1186447185777726,0.0767460751706923,-0.012183626312199,0.0283009816921954,-0.0059880057471262,-0.0047339854709434,0.033286055806854,0.0043317709810877,1880000.0,True,False,False,False,False,False,-0.7389506,-1.0863159,-0.5352788,-0.9588621,1.51401,-1.114953,0.14871956,1.6451573,-0.7272054,1.131289,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082673e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4192.0,False,False,False,True"
27,0.0,"-0.59483474,0.027812164,-0.36149704,2.889834,-0.9383682,1.3800151,-0.0552509,0.26082486,-0.82616204,1.6207864,True,False,False,1793,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.1904337,-1.4100144,-0.1323757,-1.2372679,0.5852468,0.13926694,0.7644725,1.2503263,-1.9622747,0.9999076,0.0,True,False,False,False,False,False,1,0,1,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,-0.1270227557850013,0.5214863943694474,0.1186447185777726,0.0767460751706923,-0.012183626312199,0.0283009816921954,-0.0059880057471262,-0.0047339854709434,0.033286055806854,0.0043317709810877,1880000.0,True,False,False,False,False,False,-0.7389506,-1.0863159,-0.5352788,-0.9588621,1.51401,-1.114953,0.14871956,1.6451573,-0.7272054,1.131289,0.1959962528816112,0.0055583753392774,-0.0024070370210469,-0.0003566421216351,4.864598584082673e-05,0.0009499803260957,-0.0003926932186143,-0.0002923867888561,-0.0003761056827773,0.0008079640031242,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4192.0,False,False,False,True"
